"Source Name",URL,"Date Accessed",Title,"Program Name",Domain,"Data Source","Referrer URL"
places.sqlite,"http://www.google.com/#hl=en&source=hp&q=toys&aq=f&aqi=n1g10&oq=&fp=1c443ffcb5a5cce1","2009-11-16 21:04:09 EET","toys - Google Search","FireFox Analyzer",google.com,jo-2009-11-16.E01,
places.sqlite,"http://www.google.com/aclk?sa=l&ai=CzHe-D6IBS4X0L4K4oQTu29jmCsaB53uaz7zyD_aL4AUIABABKANQsoWOtQRgye7shsij9BmgAb6s2_wDyAEBqgQcT9DzxmiJv1wKPu4JL1-FMoBVA3uTPap_cahMJw&sig=AGiWqtw4AkeQ8PQNZVKwhC9KBuXvQdR-qQ&q=http://tracking.searchmarketing.com/click.asp%3FAID%3D204373540","2009-11-16 21:04:13 EET",aclk,"FireFox Analyzer",google.com,jo-2009-11-16.E01,
places.sqlite,"http://www.googleadservices.com/pagead/aclk?sa=L&ai=CzHe-D6IBS4X0L4K4oQTu29jmCsaB53uaz7zyD_aL4AUIABABKANQsoWOtQRgye7shsij9BmgAb6s2_wDyAEBqgQcT9DzxmiJv1wKPu4JL1-FMoBVA3uTPap_cahMJw&val=ChA1ZDU2ODQwYzYyNjFkY2M1EPz18tcEGghPtSHOPZ8ZuiABKAAw7oK2i9zW2-rqAQ&sig=AGiWqtyNH0xDsMk_uTkn-vjaBp__Ki85FA&adurl=http://tracking.searchmarketing.com/click.asp%3FAID%3D204373540","2009-11-16 21:04:08 EET",aclk,"FireFox Analyzer",googleadservices.com,jo-2009-11-16.E01,"http://www.google.com/aclk?sa=l&ai=CzHe-D6IBS4X0L4K4oQTu29jmCsaB53uaz7zyD_aL4AUIABABKANQsoWOtQRgye7shsij9BmgAb6s2_wDyAEBqgQcT9DzxmiJv1wKPu4JL1-FMoBVA3uTPap_cahMJw&sig=AGiWqtw4AkeQ8PQNZVKwhC9KBuXvQdR-qQ&q=http://tracking.searchmarketing.com/click.asp%3FAID%3D204373540"
places.sqlite,"http://tracking.searchmarketing.com/click.asp?AID=204373540","2009-11-16 21:04:09 EET",click.asp,"FireFox Analyzer",searchmarketing.com,jo-2009-11-16.E01,"http://www.googleadservices.com/pagead/aclk?sa=L&ai=CzHe-D6IBS4X0L4K4oQTu29jmCsaB53uaz7zyD_aL4AUIABABKANQsoWOtQRgye7shsij9BmgAb6s2_wDyAEBqgQcT9DzxmiJv1wKPu4JL1-FMoBVA3uTPap_cahMJw&val=ChA1ZDU2ODQwYzYyNjFkY2M1EPz18tcEGghPtSHOPZ8ZuiABKAAw7oK2i9zW2-rqAQ&sig=AGiWqtyNH0xDsMk_uTkn-vjaBp__Ki85FA&adurl=http://tracking.searchmarketing.com/click.asp%3FAID%3D204373540"
places.sqlite,"http://www.toysrus.com/shop/index.jsp?categoryId=2255956&camp=PPC:204373540","2009-11-16 21:04:10 EET","Toysrus.com Home - The Official Toys""R""Us Site - Toys, Games, & More","FireFox Analyzer",toysrus.com,jo-2009-11-16.E01,"http://tracking.searchmarketing.com/click.asp?AID=204373540"
places.sqlite,"http://www.google.com/#hl=en&source=hp&q=toysrus&aq=f&aqi=n1g10&oq=&fp=1c443ffcb5a5cce1","2009-11-16 21:04:26 EET","toysrus - Google Search","FireFox Analyzer",google.com,jo-2009-11-16.E01,
places.sqlite,http://www.toysrus.com/,"2009-11-16 21:04:26 EET",www.toysrus.com,"FireFox Analyzer",toysrus.com,jo-2009-11-16.E01,
places.sqlite,"http://www.toysrus.com/shop/index.jsp?categoryId=2255956","2009-11-16 21:04:24 EET","Toysrus.com Home - The Official Toys""R""Us Site - Toys, Games, & More","FireFox Analyzer",toysrus.com,jo-2009-11-16.E01,http://www.toysrus.com/
places.sqlite,http://www.google.com/,"2009-11-16 21:04:39 EET",Google,"FireFox Analyzer",google.com,jo-2009-11-16.E01,
places.sqlite,"http://www.google.com/#hl=en&source=hp&q=leapfrog&aq=f&aqi=g10&oq=&fp=1c443ffcb5a5cce1","2009-11-16 21:04:39 EET","leapfrog - Google Search","FireFox Analyzer",google.com,jo-2009-11-16.E01,
places.sqlite,http://www.leapfrog.com/,"2009-11-16 21:04:45 EET",www.leapfrog.com,"FireFox Analyzer",leapfrog.com,jo-2009-11-16.E01,
places.sqlite,"http://www.leapfrog.com/en/shop.html","2009-11-16 21:04:42 EET","Educational Toys, Learning Games & Gifts for Kids by LeapFrog","FireFox Analyzer",leapfrog.com,jo-2009-11-16.E01,http://www.leapfrog.com/
places.sqlite,http://www.google.com/,"2009-11-16 21:05:06 EET",Google,"FireFox Analyzer",google.com,jo-2009-11-16.E01,
places.sqlite,"http://www.google.com/#hl=en&source=hp&q=sf+chronicle&aq=0&aqi=g10&oq=sf+ch&fp=1c443ffcb5a5cce1","2009-11-16 21:05:10 EET","sf chronicle - Google Search","FireFox Analyzer",google.com,jo-2009-11-16.E01,
places.sqlite,http://www.sfgate.com/,"2009-11-16 21:05:10 EET","San Francisco Bay Area — News, Sports, Business, Entertainment, Classifieds: SFGate","FireFox Analyzer",sfgate.com,jo-2009-11-16.E01,
places.sqlite,"http://www.sfgate.com/sports/","2009-11-16 21:05:23 EET","SFGate Sports News — San Francisco Bay Area Game Schedules, Scores, Sports Columns, Team Stats & News","FireFox Analyzer",sfgate.com,jo-2009-11-16.E01,http://www.sfgate.com/
places.sqlite,"http://www.sfgate.com/sports/49ers/","2009-11-16 21:05:33 EET","San Francisco 49ers — Sports News at SFGate — NFL Football","FireFox Analyzer",sfgate.com,jo-2009-11-16.E01,"http://www.sfgate.com/sports/"
places.sqlite,"http://www.sfgate.com/sports/giants/","2009-11-16 21:05:45 EET","San Francisco Giants — Sports News at SFGate for MLB Baseball Team the Giants","FireFox Analyzer",sfgate.com,jo-2009-11-16.E01,"http://www.sfgate.com/sports/49ers/"
places.sqlite,http://www.sfgate.com/,"2009-11-16 21:28:24 EET","San Francisco Bay Area — News, Sports, Business, Entertainment, Classifieds: SFGate","FireFox Analyzer",sfgate.com,jo-2009-11-16.E01,"http://www.sfgate.com/sports/giants/"
places.sqlite,"http://www.sfgate.com/cgi-bin/interstitial/main/showad?target_url=http%3A//www.sfgate.com/cgi-bin/article.cgi%3Ff%3D/c/a/2009/11/16/MNAC1AK9NC.DTL%26type%3Dpolitics%26tsp%3D1","2009-11-16 21:28:46 EET","SFGate.com Advertisement","FireFox Analyzer",sfgate.com,jo-2009-11-16.E01,http://www.sfgate.com/
places.sqlite,"http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2009/11/16/MNAC1AK9NC.DTL&type=politics&tsp=1","2009-11-16 21:28:46 EET","ACORN puts Jerry Brown in a political pickle","FireFox Analyzer",sfgate.com,jo-2009-11-16.E01,"http://www.sfgate.com/cgi-bin/interstitial/main/showad?target_url=http%3A//www.sfgate.com/cgi-bin/article.cgi%3Ff%3D/c/a/2009/11/16/MNAC1AK9NC.DTL%26type%3Dpolitics%26tsp%3D1"
places.sqlite,"http://www.sfgate.com/cgi-bin/article.cgi?f=/n/a/2009/11/16/national/a103315S87.DTL&tsp=1","2009-11-16 21:30:19 EET","Palin tells Winfrey she prays for Levi Johnston","FireFox Analyzer",sfgate.com,jo-2009-11-16.E01,http://www.sfgate.com/
places.sqlite,"http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2009/10/18/FD5S1A23JD.DTL","2009-11-16 21:31:37 EET","Diners like A16's Tokyo restaurant","FireFox Analyzer",sfgate.com,jo-2009-11-16.E01,http://www.sfgate.com/
places.sqlite,"http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2009/11/16/BA721AK4NV.DTL","2009-11-16 21:31:55 EET","Google publishes Stanford dissertations online","FireFox Analyzer",sfgate.com,jo-2009-11-16.E01,http://www.sfgate.com/
places.sqlite,"http://en-us.start3.mozilla.com/firefox?client=firefox-a&rls=org.mozilla:en-US:official","2009-11-16 21:34:07 EET",firefox,"FireFox Analyzer",mozilla.com,jo-2009-11-16.E01,
places.sqlite,"http://www.google.com/firefox?client=firefox-a&rls=org.mozilla:en-US:official","2009-11-16 21:34:04 EET","Mozilla Firefox Start Page","FireFox Analyzer",google.com,jo-2009-11-16.E01,"http://en-us.start3.mozilla.com/firefox?client=firefox-a&rls=org.mozilla:en-US:official"
places.sqlite,"http://webmail.m57.biz/src/login.php","2009-11-16 21:34:13 EET","SquirrelMail - Login","FireFox Analyzer",m57.biz,jo-2009-11-16.E01,
places.sqlite,"http://webmail.m57.biz/src/redirect.php","2009-11-16 21:35:40 EET","SquirrelMail - Unknown user or password incorrect.","FireFox Analyzer",m57.biz,jo-2009-11-16.E01,
places.sqlite,"http://webmail.m57.biz/src/login.php","2009-11-16 21:35:40 EET","SquirrelMail - Login","FireFox Analyzer",m57.biz,jo-2009-11-16.E01,"http://webmail.m57.biz/src/redirect.php"
places.sqlite,"http://webmail.m57.biz/src/login.php","2009-11-16 21:36:06 EET","SquirrelMail - Login","FireFox Analyzer",m57.biz,jo-2009-11-16.E01,"http://webmail.m57.biz/src/redirect.php"
places.sqlite,"http://webmail.m57.biz/src/login.php","2009-11-16 21:36:24 EET","SquirrelMail - Login","FireFox Analyzer",m57.biz,jo-2009-11-16.E01,"http://webmail.m57.biz/src/redirect.php"
places.sqlite,"http://mailboxes.m57.biz/","2009-11-16 21:36:24 EET","[ Mailbox Manager 1.0 ]","FireFox Analyzer",m57.biz,jo-2009-11-16.E01,"http://webmail.m57.biz/src/login.php"
places.sqlite,"http://mailboxes.m57.biz/?current_step=Index&next_step=MainPage","2009-11-16 22:56:15 EET","/?current_step=Index&next_step=MainPage","FireFox Analyzer",m57.biz,jo-2009-11-16.E01,
places.sqlite,"http://mailboxes.m57.biz/?restart=1","2009-11-16 22:56:15 EET","[ Mailbox Manager 1.0 ]","FireFox Analyzer",m57.biz,jo-2009-11-16.E01,"http://mailboxes.m57.biz/?current_step=Index&next_step=MainPage"
places.sqlite,http://www.google.com/,"2009-11-16 22:56:32 EET",Google,"FireFox Analyzer",google.com,jo-2009-11-16.E01,
places.sqlite,http://www.cnn.com/,"2009-11-16 22:56:41 EET","CNN.com - Breaking News, U.S., World, Weather, Entertainment & Video News","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,
places.sqlite,"http://www.cnn.com/2009/CRIME/11/13/grace.coldcase.occhi/index.html","2009-11-16 22:57:07 EET","Teen vanished during Hurricane Andrew - CNN.com","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,http://www.cnn.com/
places.sqlite,http://www.cnn.com/US/,"2009-11-16 23:00:32 EET","U.S. News - Headlines, Stories and Video from CNN.com","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,http://www.cnn.com/
places.sqlite,"http://money.cnn.com/2009/11/16/news/economy/detroit_morgue_revisit/index.htm","2009-11-16 23:00:41 EET","Detroit finds dignity in death - Nov. 16, 2009","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,http://www.cnn.com/US/
places.sqlite,http://www.google.com/,"2009-11-16 23:01:11 EET",Google,"FireFox Analyzer",google.com,jo-2009-11-16.E01,
places.sqlite,"http://maps.google.com/maps?hl=en&tab=wl","2009-11-16 23:01:11 EET","Wayne County - Google Maps","FireFox Analyzer",google.com,jo-2009-11-16.E01,http://www.google.com/
places.sqlite,"http://sportsillustrated.cnn.com/2009/writers/don_banks/11/16/colts.pats.insider/index.html?eref=sihp","2009-11-16 23:02:53 EET","Belichick's errant gamble may haunt Pats for entire year - Don Banks - SI.com","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,http://www.cnn.com/US/
places.sqlite,"http://www.google.com/search?q=car+max&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a","2009-11-16 23:06:03 EET","car max - Google Search","FireFox Analyzer",google.com,jo-2009-11-16.E01,
places.sqlite,http://www.carmax.com/,"2009-11-16 23:06:03 EET","CarMax - Browse used cars and new cars online","FireFox Analyzer",carmax.com,jo-2009-11-16.E01,"http://www.google.com/search?q=car+max&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a"
places.sqlite,"http://www.carmax.com/enUS/search-results/default.html?ANa=4294966921&Ep=homepage:homepage+Type","2009-11-16 23:06:17 EET",default.html,"FireFox Analyzer",carmax.com,jo-2009-11-16.E01,http://www.carmax.com/
places.sqlite,"http://www.carmax.com/enUS/zip-entry/default.html?ANa=4294966921&Ep=homepage%3ahomepage+Type","2009-11-16 23:06:14 EET","Car Finder by Zip Code at carmax.com","FireFox Analyzer",carmax.com,jo-2009-11-16.E01,"http://www.carmax.com/enUS/search-results/default.html?ANa=4294966921&Ep=homepage:homepage+Type"
places.sqlite,"http://www.carmax.com/enUS/search-results/default.html?ANa=4294966921&Ep=homepage%3ahomepage+Type&AZ=93940&ADc=90","2009-11-16 23:06:20 EET","Search results at carmax.com","FireFox Analyzer",carmax.com,jo-2009-11-16.E01,"http://www.carmax.com/enUS/zip-entry/default.html?ANa=4294966921&Ep=homepage%3ahomepage+Type"
places.sqlite,"http://www.carmax.com/enUS/search-results/default.html?ANa=4294965709&N=4294966921&D=90&zip=93940&No=0&Ep=homepage:homepage%20Type&Rp=R&PP=20&sV=List&CD=203+662+14+240+398+15+9&Q=86727c9b-9ca9-4dad-b8d5-2bef48acc0cb","2009-11-16 23:06:46 EET","Search results at carmax.com","FireFox Analyzer",carmax.com,jo-2009-11-16.E01,"http://www.carmax.com/enUS/search-results/default.html?ANa=4294966921&Ep=homepage%3ahomepage+Type&AZ=93940&ADc=90"
places.sqlite,"http://www.carmax.com/enUS/search-results/default.html?ANa=4294965709&N=4294966921&D=90&zip=93940&No=0&Ep=homepage:homepage%20Type&Rp=R&PP=20&sV=List&CD=203+662+14+240+398+15+9&Q=86727c9b-9ca9-4dad-b8d5-2bef48acc0cb","2009-11-16 23:07:14 EET","Search results at carmax.com","FireFox Analyzer",carmax.com,jo-2009-11-16.E01,"http://www.carmax.com/enUS/search-results/default.html?ANa=4294966921&Ep=homepage%3ahomepage+Type&AZ=93940&ADc=90"
places.sqlite,"http://www.carmax.com/enUS/view-car/default.html?AVi=2&id=5617725&N=4294966921+4294965709&D=90&zip=93940&No=0&Ep=homepage:homepage%20Type&Rp=R&PP=20&sV=List&CD=203+662+14+240+398+15+9&Q=86727c9b-9ca9-4dad-b8d5-2bef48acc0cb","2009-11-16 23:07:20 EET","2006 Chevrolet Express 1500 in Inglewood, CA- 5617725 at carmax.com","FireFox Analyzer",carmax.com,jo-2009-11-16.E01,"http://www.carmax.com/enUS/search-results/default.html?ANa=4294965709&N=4294966921&D=90&zip=93940&No=0&Ep=homepage:homepage%20Type&Rp=R&PP=20&sV=List&CD=203+662+14+240+398+15+9&Q=86727c9b-9ca9-4dad-b8d5-2bef48acc0cb"
places.sqlite,"http://www.carmax.com/enUS/view-car-gallery/default.html?sn=5617725&zip=95356","2009-11-16 23:07:20 EET",CarMax,"FireFox Analyzer",carmax.com,jo-2009-11-16.E01,"http://www.carmax.com/enUS/view-car/default.html?AVi=2&id=5617725&N=4294966921+4294965709&D=90&zip=93940&No=0&Ep=homepage:homepage%20Type&Rp=R&PP=20&sV=List&CD=203+662+14+240+398+15+9&Q=86727c9b-9ca9-4dad-b8d5-2bef48acc0cb"
places.sqlite,"http://www.carmax.com/enUS/view-car/default.html?AVi=3&id=6082453&N=4294966921+4294965709&D=90&zip=93940&No=0&Ep=homepage:homepage%20Type&Rp=R&PP=20&sV=List&CD=203+662+14+240+398+15+9&Q=86727c9b-9ca9-4dad-b8d5-2bef48acc0cb","2009-11-16 23:08:09 EET","2006 Ford E150 in Buena Park, CA- 6082453 at carmax.com","FireFox Analyzer",carmax.com,jo-2009-11-16.E01,"http://www.carmax.com/enUS/search-results/default.html?ANa=4294965709&N=4294966921&D=90&zip=93940&No=0&Ep=homepage:homepage%20Type&Rp=R&PP=20&sV=List&CD=203+662+14+240+398+15+9&Q=86727c9b-9ca9-4dad-b8d5-2bef48acc0cb"
places.sqlite,"http://www.carmax.com/enUS/view-car-gallery/default.html?sn=6082453&zip=95356","2009-11-16 23:08:15 EET",CarMax,"FireFox Analyzer",carmax.com,jo-2009-11-16.E01,"http://www.carmax.com/enUS/view-car/default.html?AVi=3&id=6082453&N=4294966921+4294965709&D=90&zip=93940&No=0&Ep=homepage:homepage%20Type&Rp=R&PP=20&sV=List&CD=203+662+14+240+398+15+9&Q=86727c9b-9ca9-4dad-b8d5-2bef48acc0cb"
places.sqlite,http://www.espn.com/,"2009-11-17 02:00:18 EET",www.espn.com,"FireFox Analyzer",espn.com,jo-2009-11-16.E01,
places.sqlite,http://espn.go.com/,"2009-11-17 02:00:14 EET","ESPN: The Worldwide Leader In Sports","FireFox Analyzer",go.com,jo-2009-11-16.E01,http://www.espn.com/
places.sqlite,"http://sports-ak.espn.go.com/nfl/index","2009-11-17 02:00:26 EET","NFL Football Teams, Scores, Stats, News, Standings, Rumors - National Football League - ESPN","FireFox Analyzer",go.com,jo-2009-11-16.E01,http://espn.go.com/
places.sqlite,http://www.uspto.gov/,"2009-11-17 02:01:31 EET","United States Patent and Trademark Office","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,
places.sqlite,"http://www.uspto.gov/patents/basics/index.jsp","2009-11-17 02:01:42 EET",index.jsp,"FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,http://www.uspto.gov/
places.sqlite,"http://www.uspto.gov/patents/basics/index.html","2009-11-17 02:01:39 EET","General Information Concerning Patents","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/patents/basics/index.jsp"
places.sqlite,"http://www.uspto.gov/patents/publications/index.jsp","2009-11-17 02:01:57 EET","Office of Data Management","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/patents/basics/index.html"
places.sqlite,"http://www.uspto.gov/products/index.jsp","2009-11-17 02:02:06 EET","Products & Services","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/patents/publications/index.jsp"
places.sqlite,"http://www.uspto.gov/patents/process/search/","2009-11-17 02:02:15 EET","Search for Patents","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/products/index.jsp"
places.sqlite,"http://www.uspto.gov/inventors/index.jsp","2009-11-17 02:02:26 EET","Inventors Resources","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/patents/process/search/"
places.sqlite,"http://www.uspto.gov/inventors/scam_prevention/index.jsp","2009-11-17 02:02:33 EET","Scam Prevention","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/inventors/index.jsp"
places.sqlite,"http://www.uspto.gov/inventors/independent/index.jsp","2009-11-17 02:02:33 EET","Independent Inventors","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/inventors/scam_prevention/index.jsp"
places.sqlite,http://www.cnn.com/,"2009-11-17 02:02:42 EET","CNN.com - Breaking News, U.S., World, Weather, Entertainment & Video News","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,
places.sqlite,"http://www.cnn.com/2009/SHOWBIZ/TV/11/16/obit.ober/index.html","2009-11-17 02:02:54 EET","MTV 'Remote Control' host Ken Ober dies - CNN.com","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,http://www.cnn.com/
places.sqlite,"http://www.cnn.com/2009/SHOWBIZ/TV/11/13/jon.gosselin.sues.tlc/index.html","2009-11-17 02:03:56 EET","Jon Gosselin sues TLC for $5 million - CNN.com","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,http://www.cnn.com/
places.sqlite,"http://www.cnn.com/2009/SHOWBIZ/Music/11/13/ashlee.simpson.defends/index.html","2009-11-17 02:05:18 EET","Ashlee Simpson: Don't call my sister fat - CNN.com","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,http://www.cnn.com/
places.sqlite,http://www.cnn.com/TECH/,"2009-11-17 02:07:20 EET","Science and Technology News - Computers, Internet, Invention and Innovation Tech from CNN.com","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,http://www.cnn.com/
places.sqlite,"http://www.cnn.com/2009/TECH/11/16/iphone.jailbreakers/index.html","2009-11-17 02:07:26 EET","Apple battles 'jailbreakers' over iPhone control - CNN.com","FireFox Analyzer",cnn.com,jo-2009-11-16.E01,http://www.cnn.com/TECH/
places.sqlite,"http://www.uspto.gov/ip/rules/index.jsp","2009-11-17 02:08:44 EET",Rulemaking,"FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/inventors/independent/index.jsp"
places.sqlite,"http://www.uspto.gov/ip/rules/index.jsp#heading-1","2009-11-17 02:08:44 EET",index.jsp,"FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,
places.sqlite,"http://www.uspto.gov/cgi-bin/exitconf/internet_exitconf.pl%20?target=www.regulations.gov","2009-11-17 02:08:50 EET","Page Not Found","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/ip/rules/index.jsp"
places.sqlite,"http://www.uspto.gov/products/catalog/index.jsp","2009-11-17 02:09:02 EET","Products & Services Catalog","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/ip/rules/index.jsp"
places.sqlite,"http://www.uspto.gov/patents/index.jsp","2009-11-17 02:09:12 EET",Patents,"FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/products/catalog/index.jsp"
places.sqlite,"http://www.uspto.gov/patents/resources/types/index.jsp","2009-11-17 02:09:24 EET","Patents Guidance, Tools & Manuals","FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,"http://www.uspto.gov/patents/index.jsp"
places.sqlite,"http://www.uspto.gov/patents/resources/types/index.jsp#def","2009-11-17 02:09:24 EET",index.jsp,"FireFox Analyzer",uspto.gov,jo-2009-11-16.E01,
index.dat,,"2009-11-10 01:13:47 EET",,"Internet Explorer Analyzer",,,
